Text_Ori,Text_clear,Label,Label_2,Check,Final_Label
Mọi thứ dồn dập đến mức tôi ko kịp thở,Mọi thứ dồn dập đến mức tôi không kịp thở,0,,,0
Tôi đang cố gắng từng ngày nhưng sao vẫn thấy bất lực quá,Tôi đang cố gắng từng ngày nhưng sao vẫn thấy bất lực quá,0,,,0
Gia đình trông chờ hết vào tôi mà tôi thì mỏng manh lắm,Gia đình trông chờ hết vào tôi mà tôi thì mỏng manh lắm,0,,,0
"Đi làm về vẫn phải lo chuyện nhà cửa, chưa bao giờ dc nghỉ thật sự","Đi làm về vẫn phải lo chuyện nhà cửa, chưa bao giờ được nghỉ thật sự",0,,,0
Áp lực tích tụ lâu ngày khiến tôi hay cáu gắt vô cớ,Áp lực tích tụ lâu ngày khiến tôi hay cáu gắt vô cớ,0,,,0
Không ai thấy tôi đã cố gắng bao nhiêu,Không ai thấy tôi đã cố gắng bao nhiêu,0,,,0
Có lúc tôi chỉ muốn buông xuôi tất cả,Có lúc tôi chỉ muốn buông xuôi tất cả,0,,,0
Tiền bạc trách nhiệm lời nói của ng thân tất cả làm tôi nghẹt thở,Tiền bạc trách nhiệm lời nói của người thân tất cả làm tôi nghẹt thở,0,,,0
Tôi sống mà lúc nào cũng trong trạng thái căng như dây đàn,Tôi sống mà lúc nào cũng trong trạng thái căng như dây đàn,0,,,0
Nhiều khi chỉ ước mik sinh ra trong một gd nhẹ gánh hơn,Nhiều khi chỉ ước mình sinh ra trong một gia đình nhẹ gánh hơn,0,,,0
Chạy theo cuộc sống mà chẳng có phút nào yên,Chạy theo cuộc sống mà chẳng có phút nào yên,0,,,0
Mỗi ngày là một cuộc chiến vs áp lực,Mỗi ngày là một cuộc chiến với áp lực,0,,,0
Tôi mệt đến mức ko còn muốn nói chuyện vs ai,Tôi mệt đến mức không còn muốn nói chuyện với ai,0,,,0
Cố gắng bao nhiêu cũng bị xem là chưa đủ,Cố gắng bao nhiêu cũng bị xem là chưa đủ,0,,,0
Cảm giác như mik luôn phải gánh phần khó nhất,Cảm giác như mình luôn phải gánh phần khó nhất,0,,,0
Đôi khi chỉ muốn ngủ một giấc thật dài khỏi phải nghĩ ngợi,Đôi khi chỉ muốn ngủ một giấc thật dài khỏi phải nghĩ ngợi,0,,,0
Ba mẹ ko hiểu tôi cũng đang rất áp lực,Ba mẹ không hiểu tôi cũng đang rất áp lực,0,,,0
Tôi phải mạnh mẽ vì ko còn ai khác đứng ra,Tôi phải mạnh mẽ vì không còn ai khác đứng ra,0,,,0
Có những hôm đầu đau như búa bổ vì stress,Có những hôm đầu đau như búa bổ vì stress,0,,,0
Tiền thuốc cho mẹ tiền học cho em tháng nào cũng khiến tôi loay hoay,Tiền thuốc cho mẹ tiền học cho em tháng nào cũng khiến tôi loay hoay,0,,,0
Tôi đang sống cho ng khác nhìu hơn cho mik,Tôi đang sống cho người khác nhiều hơn cho mình,0,,,0
Áp lực gd khiến tôi ko còn vui nổi,Áp lực gia đình khiến tôi không còn vui nổi,0,,,0
Nhìn bạn bè thong thả mà lòng mik nặng trĩu,Nhìn bạn bè thong thả mà lòng mình nặng trĩu,0,,,0
Tôi chưa bao giờ thấy mik thực sự dc nghỉ ngơi,Tôi chưa bao giờ thấy mình thực sự được nghỉ ngơi,0,,,0
Cảm giác bị mắc kẹt trong chính cuộc sống của mik,Cảm giác bị mắc kẹt trong chính cuộc sống của mình,0,,,0
Tôi mệt nhưng ko dám than vì sợ bị nói yếu đuối,Tôi mệt nhưng không dám than vì sợ bị nói yếu đuối,0,,,0
Có hôm chỉ muốn khóc mà ko biết khóc vì điều j trước,Có hôm chỉ muốn khóc mà không biết khóc vì điều gì trước,0,,,0
Làm trụ cột ko hề dễ dàng như mn nghĩ,Làm trụ cột không hề dễ dàng như mọi người nghĩ,0,,,0
Sống trong nhà mà thấy cô đơn vô cùng,Sống trong nhà mà thấy cô đơn vô cùng,0,,,0
Tôi gồng mik đến mức quên mất bản thân cần j,Tôi gồng mình đến mức quên mất bản thân cần gì,0,,,0
Áp lực bủa vây từ sáng đến tối,Áp lực bủa vây từ sáng đến tối,0,,,0
Mỗi lần nghe điện thoại từ nhà là tim tôi đập nhanh vì sợ thêm chuyện,Mỗi lần nghe điện thoại từ nhà là tim tôi đập nhanh vì sợ thêm chuyện,0,,,0
Chưa kịp ổn định đã phải lo thêm bao nhiêu thứ,Chưa kịp ổn định đã phải lo thêm bao nhiêu thứ,0,,,0
Tôi kiệt sức thật r,Tôi kiệt sức thật rồi,0,,,0
Nhiều khi chỉ muốn bỏ đi thật xa,Nhiều khi chỉ muốn bỏ đi thật xa,0,,,0
Cuộc sống này sao mà nặng nề quá,Cuộc sống này sao mà nặng nề quá,0,,,0
Tôi thấy mik đang dần mất kiểm soát,Tôi thấy mình đang dần mất kiểm soát,0,,,0
Cảm giác như đang chìm xuống mà ko ai thấy,Cảm giác như đang chìm xuống mà không ai thấy,0,,,0
Tôi gánh trách nhiệm nhưng chẳng ai gánh giúp tôi,Tôi gánh trách nhiệm nhưng chẳng ai gánh giúp tôi,0,,,0
Cứ thế này chắc tôi sớm sụp đổ mất,Cứ thế này chắc tôi sớm sụp đổ mất,0,,,0
Áp lực nối tiếp áp lực ko có điểm dừng,Áp lực nối tiếp áp lực không có điểm dừng,0,,,0
Tôi ko còn nhận ra mik của trước đây nữa,Tôi không còn nhận ra mình của trước đây nữa,0,,,0
Mỗi ngày đều mệt theo một cách khác nhau,Mỗi ngày đều mệt theo một cách khác nhau,0,,,0
Chỉ cần thêm một chuyện nữa chắc tôi ko chịu nổi,Chỉ cần thêm một chuyện nữa chắc tôi không chịu nổi,0,,,0
Tôi cảm thấy mik đang dần kiệt quệ cả thể xác lẫn tinh thần,Tôi cảm thấy mình đang dần kiệt quệ cả thể xác lẫn tinh thần,0,,,0
Có những lúc chỉ muốn im lặng thật lâu,Có những lúc chỉ muốn im lặng thật lâu,0,,,0
Tôi đang cố sống sót hơn là sống,Tôi đang cố sống sót hơn là sống,0,,,0
Mọi thứ dồn lên một mik tôi,Mọi thứ dồn lên một mình tôi,0,,,0
Áp lực nhìu đến mức ko biết chia sẻ vs ai,Áp lực nhiều đến mức không biết chia sẻ với ai,0,,,0
Nhiều khi chỉ muốn dc ai đó nói thôi nghỉ đi,Nhiều khi chỉ muốn được ai đó nói thôi nghỉ đi,0,,,0
Tôi thấy mik như cái bóng trong chính gd,Tôi thấy mình như cái bóng trong chính gia đình,0,,,0
Cảm giác mệt mỏi ko thể gọi thành tên,Cảm giác mệt mỏi không thể gọi thành tên,0,,,0
Tôi ko còn đủ sức để giả vờ ổn nữa,Tôi không còn đủ sức để giả vờ ổn nữa,0,,,0
Chỉ cần nghĩ tới tương lai là tim tôi đã lo lắng 😟,Chỉ cần nghĩ tới tương lai là tim tôi đã lo lắng,1,,,1
Tôi sợ một ngày nào đó mọi thứ sụp xuống mà mik ko kịp trở tay,Tôi sợ một ngày nào đó mọi thứ sụp xuống mà mình không kịp trở tay,1,,,1
Nằm xuống là đầu óc bắt đầu tưởng tượng đủ điều xấu 😰,Nằm xuống là đầu óc bắt đầu tưởng tượng đủ điều xấu,1,,,1
Tôi lo ba mẹ bệnh mà mik ko đủ tiền chữa,Tôi lo ba mẹ bệnh mà mình không đủ tiền chữa,1,,,1
Tương lai mù mịt làm tôi mất ngủ nhìu đêm 😔,Tương lai mù mịt làm tôi mất ngủ nhiều đêm,1,,,1
Tôi hay nghĩ đến kịch bản tệ nhất r tự hoảng sợ,Tôi hay nghĩ đến kịch bản tệ nhất rồi tự hoảng sợ,1,,,1
Chỉ cần một thay đổi nhỏ cũng khiến tôi bất an 😣,Chỉ cần một thay đổi nhỏ cũng khiến tôi bất an,1,,,1
Tôi sợ mik thất bại và làm gd thất vọng,Tôi sợ mình thất bại và làm gia đình thất vọng,1,,,1
Nhiều lúc tim đập nhanh chỉ vì nghĩ đến chuyện chưa xảy ra 😥,Nhiều lúc tim đập nhanh chỉ vì nghĩ đến chuyện chưa xảy ra,1,,,1
Tôi lo ko biết vài năm nữa mik sẽ ra sao,Tôi lo không biết vài năm nữa mình sẽ ra sao,1,,,1
Cảm giác bất an cứ bám lấy tôi suốt 😟,Cảm giác bất an cứ bám lấy tôi suốt,1,,,1
Tôi sợ mất vc dù chưa có dấu hiệu j,Tôi sợ mất việc dù chưa có dấu hiệu gì,1,,,1
Chỉ cần nghe tin xấu là tôi suy nghĩ cả ngày 😰,Chỉ cần nghe tin xấu là tôi suy nghĩ cả ngày,1,,,1
Tôi lo nếu mik bệnh thì ai lo cho gd,Tôi lo nếu mình bệnh thì ai lo cho gia đình,1,,,1
Có những đêm tôi ko ngủ dc vì nghĩ quá nhìu 😔,Có những đêm tôi không ngủ được vì nghĩ quá nhiều,1,,,1
Tôi sợ mik ko đủ giỏi để trụ lại,Tôi sợ mình không đủ giỏi để trụ lại,1,,,1
Tương lai càng nghĩ càng thấy mơ hồ 😟,Tương lai càng nghĩ càng thấy mơ hồ,1,,,1
Tôi hay tự hỏi nếu mọi thứ tệ đi thì sao,Tôi hay tự hỏi nếu mọi thứ tệ đi thì sao,1,,,1
Lo lắng khiến tôi ko tập trung nổi 😣,Lo lắng khiến tôi không tập trung nổi,1,,,1
Tôi sợ một ngày ba mẹ ko còn khỏe mạnh nữa,Tôi sợ một ngày ba mẹ không còn khỏe mạnh nữa,1,,,1
Mỗi lần ai đó gọi gấp là tôi giật mình lo sợ 😰,Mỗi lần ai đó gọi gấp là tôi giật mình lo sợ,1,,,1
Tôi nghĩ nhìu đến mức tự làm mik mệt,Tôi nghĩ nhiều đến mức tự làm mình mệt,1,,,1
Chỉ cần một lời nói vô tình cũng khiến tôi suy diễn 😔,Chỉ cần một lời nói vô tình cũng khiến tôi suy diễn,1,,,1
Tôi lo mik sẽ ko bao giờ ổn định dc,Tôi lo mình sẽ không bao giờ ổn định được,1,,,1
Tương lai xa quá khiến tôi thấy bất an 😟,Tương lai xa quá khiến tôi thấy bất an,1,,,1
Tôi sợ đưa ra quyết định sai r hối hận cả đời 😥,Tôi sợ đưa ra quyết định sai rồi hối hận cả đời,1,,,1
Lúc nào cũng có cảm giác chuyện xấu sắp xảy ra,Lúc nào cũng có cảm giác chuyện xấu sắp xảy ra,1,,,1
Tôi lo mik sẽ ko đủ tiền nuôi gd về sau 😰,Tôi lo mình sẽ không đủ tiền nuôi gia đình về sau,1,,,1
Càng nghĩ càng thấy tương lai đáng sợ,Càng nghĩ càng thấy tương lai đáng sợ,1,,,1
Tôi hay tự hỏi nếu mik ko thành công thì sao 😔,Tôi hay tự hỏi nếu mình không thành công thì sao,1,,,1
Chỉ cần chậm lương vài ngày là tôi hoảng loạn,Chỉ cần chậm lương vài ngày là tôi hoảng loạn,1,,,1
Tôi lo rằng mik đang đi sai hướng mà ko biết 😟,Tôi lo rằng mình đang đi sai hướng mà không biết,1,,,1
Đêm xuống là nỗi lo kéo đến nhìu hơn,Đêm xuống là nỗi lo kéo đến nhiều hơn,1,,,1
Tôi sợ những điều chưa đến nhưng cứ nghĩ mãi 😰,Tôi sợ những điều chưa đến nhưng cứ nghĩ mãi,1,,,1
Mỗi lần nhìn về phía trước tôi lại thấy mờ mịt,Mỗi lần nhìn về phía trước tôi lại thấy mờ mịt,1,,,1
Tôi lo bản thân ko đủ mạnh để vượt qua biến cố 😔,Tôi lo bản thân không đủ mạnh để vượt qua biến cố,1,,,1
Cảm giác bất an như cái bóng theo sát tôi,Cảm giác bất an như cái bóng theo sát tôi,1,,,1
Tôi sợ rằng một ngày mik sẽ ko chống đỡ nổi 😟,Tôi sợ rằng một ngày mình sẽ không chống đỡ nổi,1,,,1
Chỉ cần nghĩ đến trách nhiệm tương lai là tôi run,Chỉ cần nghĩ đến trách nhiệm tương lai là tôi run,1,,,1
Tôi lo lắng đến mức tim lúc nào cũng nặng trĩu 😥,Tôi lo lắng đến mức tim lúc nào cũng nặng trĩu,1,,,1
Tương lai khiến tôi vừa sợ vừa hoang mang,Tương lai khiến tôi vừa sợ vừa hoang mang,1,,,1
Tôi hay nghĩ về những điều tệ nhất có thể xảy ra 😰,Tôi hay nghĩ về những điều tệ nhất có thể xảy ra,1,,,1
Sợ mik ko kịp chuẩn bị cho mọi rủi ro,Sợ mình không kịp chuẩn bị cho mọi rủi ro,1,,,1
Tôi lo lỡ mik quyết định sai sẽ kéo cả nhà xuống 😔,Tôi lo lỡ mình quyết định sai sẽ kéo cả nhà xuống,1,,,1
Cảm giác bất an khiến tôi ko dám nghỉ ngơi,Cảm giác bất an khiến tôi không dám nghỉ ngơi,1,,,1
Tôi sợ bị bỏ lại phía sau trong cuộc sống này 😟,Tôi sợ bị bỏ lại phía sau trong cuộc sống này,1,,,1
Nhiều lúc ko có chuyện j cụ thể nhưng tôi vẫn lo,Nhiều lúc không có chuyện gì cụ thể nhưng tôi vẫn lo,1,,,1
Tôi sợ mik ko đủ bản lĩnh đối mặt vs sóng gió 😰,Tôi sợ mình không đủ bản lĩnh đối mặt với sóng gió,1,,,1
Càng lớn tôi càng sợ tương lai,Càng lớn tôi càng sợ tương lai,1,,,1
Tôi lo lắng vì thấy mik chưa chuẩn bị đủ cho sau này 😔,Tôi lo lắng vì thấy mình chưa chuẩn bị đủ cho sau này,1,,,1
Chỉ cần nghĩ đến tuổi già của ba mẹ là tôi thấy sợ,Chỉ cần nghĩ đến tuổi già của ba mẹ là tôi thấy sợ,1,,,1
Tôi hay tự dọa mik bằng những viễn cảnh xấu 😟,Tôi hay tự dọa mình bằng những viễn cảnh xấu,1,,,1
Tôi sợ mik sẽ ko đạt dc điều tối thiểu để sống ổn định,Tôi sợ mình sẽ không đạt được điều tối thiểu để sống ổn định,1,,,1
Tương lai phía trước khiến tôi ko yên lòng 😥,Tương lai phía trước khiến tôi không yên lòng,1,,,1
Tôi lo một ngày nào đó mọi thứ vượt khỏi tầm kiểm soát,Tôi lo một ngày nào đó mọi thứ vượt khỏi tầm kiểm soát,1,,,1
Cảm giác bất an khiến tôi lúc nào cũng căng thẳng 😰,Cảm giác bất an khiến tôi lúc nào cũng căng thẳng,1,,,1
Tôi sợ mik sẽ thất bại khi ko còn cơ hội làm lại,Tôi sợ mình sẽ thất bại khi không còn cơ hội làm lại,1,,,1
Tôi lo mik ko đủ khả năng bảo vệ gd 😔,Tôi lo mình không đủ khả năng bảo vệ gia đình,1,,,1
Tôi sợ sự thay đổi vì ko biết điều j chờ phía trước,Tôi sợ sự thay đổi vì không biết điều gì chờ phía trước,1,,,1
Nhiều khi chỉ vì một suy nghĩ vu vơ mà tôi lo cả buổi 😟,Nhiều khi chỉ vì một suy nghĩ vu vơ mà tôi lo cả buổi,1,,,1
Tôi cảm thấy tương lai giống như màn sương dày đặc,Tôi cảm thấy tương lai giống như màn sương dày đặc,1,,,1
Tôi sợ nếu mik dừng lại sẽ bị cuộc sống đào thải 😰,Tôi sợ nếu mình dừng lại sẽ bị cuộc sống đào thải,1,,,1
Lo lắng khiến tôi ko tận hưởng dc hiện tại,Lo lắng khiến tôi không tận hưởng được hiện tại,1,,,1
Tôi sợ mik đang bỏ lỡ điều quan trọng mà ko hay 😔,Tôi sợ mình đang bỏ lỡ điều quan trọng mà không hay,1,,,1
Tương lai càng xa tôi càng bất an,Tương lai càng xa tôi càng bất an,1,,,1
Tôi lo mik sẽ ko đủ tốt để làm chỗ dựa cho ai 😟,Tôi lo mình sẽ không đủ tốt để làm chỗ dựa cho ai,1,,,1
